#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
    1031   -7006    6471  -31348
    1032  -12482   13924   26906
    1033    5138   25676   19696
    1034   21542  -18709   16111
    1035  -20459   15298   20519
    1036   19973   24824   -7647
    1037   12824  -29157    7685
    1038  -31338    8190    4947
    1039   -1876   32653    1969
    1040   -8408  -28030  -14740
    1041  -26310   10490  -16473
    1042   32183    5280   -3169
    1043  -11963   24741  -17844
    1044  -23455   11199   19951
    1045   -1079    7595   31856
    1046    5982    9442  -30801
    1047    8411  -31582    2337
    1048  -17653   -5455  -27060
    1049   -9680   24249   19797
    1050    5373   -4151   32055
    1051  -10928   12199  -28379
    1052   -7448   13748   28795
    1053   -6575   -5779  -31575
    1054   10132   28737   12047
    1055  -12579   23868   18594
    1056   14409   29343    2237
    1057  -20166    5403   25254
    1058    6216  -18742   26148
    1059  -29136   12515    8253
    1060   19588   11259  -23731
    1061  -23556  -13294  -18493
    1062  -23851   -8418  -20830
    1063   12788    2923  -30026
    1064   10336   17415  -25758
    1065   28004  -15204    7631
    1066  -11550   10492   28812
    1067  -31134   -3656   -9538
    1068  -13364   29338   -5856
    1069   -7959   -1675   31741
    1070   -6167  -13526   29200
    1071  -14978   26745   11576
    1072    1950    6770   32000
    1073  -14294  -23739   17486
    1074   29128  -10520  -10701
    1075   20538   23207   10641
    1076   -9862   26368  -16765
    1077   -1169  -29878  -13401
    1078  -25002  -17581   11807
    1079   30965   10558    1824
    1080  -24471  -21006   -5793
    1081     609   32063    6726
    1082  -17442   22358   16417
    1083   31971    4640    5474
    1084  -28120  -16473    3394
    1085   27528   16906    5476
    1086  -15759  -28717     774
    1087  -16309   -7708  -27354
    1088   25780  -14211   14389
    1089    -555    4016   32515
    1090   11558  -29141   -9532
    1091    7299    8161   30883
    1092   24416   19396  -10062
    1093    6428  -19764   25331
    1094  -11755   30441   -2969
    1095   28126   15823   -5673
    1096   26729   -4125  -18498
    1097    2185   21611  -24532
    1098   12499   27579  -12522
    1099   15834  -24563   14817
    1100     670   27010   18537
    1101   25350   16424   12699
    1102    6440    -454  -32124
    1103  -22957    6380   22492
    1104  -16220   -6674   27677
    1105  -16488   22057   17756
    1106   12511    4341  -29971
    1107   31674    2582   -7982
    1108   27042  -12769   13391
    1109  -27229   10297   15040
    1110   -8176  -26082  -18069
    1111   27171  -10310  -15134
    1112   30576    3185   11339
    1113   -2073   32668   -1475
    1114  -31417    4571    8107
    1115  -25334  -11555  -17271
    1116    1407  -24979  -21159
    1117    -219   24636   21602
    1118  -22782   15768   17492
    1119   14339    7572   28473
    1120    6046   19411  -25696
    1121   19440  -16188  -20824
    1122  -10702  -16397  -26272
    1123  -21700  -24542    -670
    1124   25749    2552  -20102
    1125    7995   18347   25944
    1126   19341    3050  -26273
    1127    3725  -12939  -29872
    1128  -10329   30868    3754
    1129  -27374    2331   17857
    1130  -30332    1308  -12324
    1131   23342    9285  -21037
    1132   -6944  -30233  -10553
    1133   26699      73  -18995
    1134   -6564  -32095     665
    1135  -18514    4659   26630
    1136   -9173  -30300    8448
    1137    4778  -19208  -26113
    1138   31929    1740   -7152
    1139     -50   14891  -29187
    1140   27306   18111      84
    1141    7003  -31695   -4474
    1142    3216     324   32607
    1143   12998  -22084   20420
    1144   29708   13791    -940
    1145    7403   18725   25849
    1146   19971   10517  -23753
    1147     164  -31963   -7208
    1148   10343   13502   28006
    1149  -13903   11479   27360
    1150  -28654    7529   13996
    1151   10024   30216    7755
    1152  -13893   27841  -10269
    1153   15488   -4154   28574
    1154   11836   18135  -24590
    1155   -6169  -28412   15111
    1156    2960   31189    9599
    1157    9162  -22650   21832
    1158    6851  -31341   -6665
    1159   -1274  -28355   16371
    1160   -1136  -24285   21968
    1161   26231   15817  -11634
    1162  -10906   30708    3424
    1163   -9041    2451   31399
    1164  -31353   -8954    3231
    1165  -27460   14002  -11113
    1166    5027   31418    7829
    1167  -19502   24696   -9133
    1168   23950   14747   16810
    1169  -28322   15480   -5642
    1170   30860   11001    -501
    1171   30177    -303   12762
    1172    3941    9918   30980
    1173   -3661   30542  -11287
    1174   18712   15278   22137
    1175   27396   -8812   15667
    1176   -7526  -11451   29763
    1177    8242   -8048  -30674
    1178   26740  -16450   -9379
    1179   30475    5596   10659
    1180  -28416    7818  -14319
    1181  -24584   12532  -17669
    1182  -29611    2324   13836
    1183   26590  -17319    8163
    1184   26386  -18497    5937
    1185  -21351  -22521   10514
    1186    9243  -10444  -29650
    1187  -15510  -27109   -9909
    1188  -19381   26226   -3188
    1189    4526   27656  -16979
    1190   14084   26013   14092
    1191   22988     584   23342
    1192  -29398    2090  -14318
    1193  -28843    3527   15141
    1194   -3863   22253  -23738
    1195    2579  -24084   22066
    1196     769  -22630  -23683
    1197   -9925   30687    5780
    1198  -31404    3241   -8771
    1199  -20859   15310   20103
    1200  -23695   22630     247
    1201  -32719   -1634    -681
    1202    2385  -21387   24709
    1203  -23731   20441   -9624
    1204  -20368  -25452   -3313
    1205   -4288   11511   30376
    1206  -11248    6887  -29995
    1207    7692    7335   30994
    1208   -5126  -25150  -20367
    1209  -30565   -4410   10952
    1210  -24421   21099    5664
    1211  -30684    -651   11475
    1212   28396   13577   -9107
    1213  -26189  -18045    7882
    1214  -16887  -19305   20390
    1215   -4853    7586  -31504
    1216    2488   17994  -27270
    1217   -6832    7668   31115
    1218   30388    7201    9918
    1219   11849   24960  -17613
    1220   23664   21764   -6324
    1221   -7539  -20081  -24770
    1222   -4696  -28659  -15175
    1223   28667      54  -15869
    1224  -15562  -26641  -11031
    1225   22383   -7295  -22790
    1226  -16062  -26766   -9960
    1227   21169    3283  -24794
    1228   19937    6509   25175
    1229  -16929    8950  -26588
    1230   10301   13164   28182
    1231  -15903   27874   -6617
    1232   -2425   13712  -29660
    1233   30529   -5908  -10329
    1234   -2866   28745   15463
    1235  -21787   15034   19311
    1236   -3729   32420    2942
    1237    5767  -29857   12203
    1238   -4977  -19581   25796
    1239     713  -14896  -29176
    1240    2905   29994  -12866
    1241  -12342    6072  -29739
    1242   14645   21468  -19956
    1243   29235    3281   14428
    1244  -27293  -10841   14532
    1245  -17263   12753   24758
    1246   13934   29160    5402
    1247    3683  -16387  -28134
    1248   -6403   16283   27704
    1249  -25825   -4385   19684
    1250  -10910   27529  -14027
    1251   23264  -22896    2861
    1252    6930    4043   31769
    1253  -29283    4048   14134
    1254   17831   16194   22214
    1255   -7874  -31504   -4373
    1256  -31296   -9513   -1925
    1257   30862  -10262    3978
    1258  -13061  -25963  -15132
    1259   -4786   28007   16319
    1260  -32013    6982     254
    1261  -16331  -26727    9621
    1262  -21847  -20919  -12599
    1263   18606   12920  -23675
    1264   -1835  -32676   -1600
    1265   19225  -24955   -9013
    1266  -11843  -24018   18881
    1267   -6995  -26216   18368
    1268   25329   17611   11043
    1269  -16799   14649  -24017
    1270    8970    3180  -31354
    1271    8003  -31531    3921
    1272   11810   27637  -13053
    1273   -8621   13043   28796
    1274    7851    4336   31515
    1275   12390  -26918  -13983
    1276   13907   22172   19713
    1277    3807  -19629   25958
    1278   31572   -6000    6391
    1279  -14946   14728   25166
    1280    5001  -14249   29079
    1281   19293   26288    3221
    1282   21366  -19827   14967
    1283  -32366     889    5030
    1284    5804    8630  -31072
    1285  -13790  -29516   -3504
    1286  -23409  -20826    9587
    1287  -25637  -20358    1389
    1288    4183  -31403   -8367
    1289   -2329   15734   28647
    1290   24343   -3831   21595
    1291  -22459    6775   22876
    1292  -28641   13548   -8353
    1293  -32192     156    6106
    1294   20431    7754   24414
    1295  -15282    5749   28409
    1296    2646   30737   11040
    1297    8388   25180  -19216
    1298  -31090   -2324   10082
    1299  -10865  -13002  -28045
    1300   20995   24402   -6112
    1301   -2638   30773   10939
    1302   -3218  -15981   28423
    1303  -25659    -136   20377
    1304   17300   27809   -1012
    1305  -18295   21350   16825
    1306   23456   22223   -5436
    1307   -2079  -10650   30918
    1308   -1009    7071   31978
    1309   -9674  -20262   23864
    1310  -14177  -28629   -7281
    1311   -2283   32552   -2965
    1312  -28087    3032  -16600
    1313  -26785    2959   18639
    1314  -17549   11672   25088
    1315   12521  -13484   27112
    1316   22989  -23033    3819
    1317  -21198   24131    6479
    1318  -20097  -11844  -23010
    1319    6720  -18502   26194
    1320    -567  -32600   -3250
    1321    7652   25358  -19288
    1322    7910   18031   26190
    1323     654   27876   17208
    1324   14744  -15098   25065
    1325  -26990   12106  -14093
    1326   -8772   29459   11352
    1327  -28332   12451   10765
    1328  -18337  -11242  -24718
    1329   -7034  -31421   -6073
    1330   12781   26333  -14726
    1331   22731  -18850   14199
    1332  -18020   23396  -14195
    1333   16272  -11606   25964
    1334  -22223  -11033   21402
    1335  -30489    9599   -7207
    1336  -32474    4364    -137
    1337   -2521  -30072   12766
    1338  -20881  -12549   21912
    1339   -4664  -31627    7184
    1340  -25263   20284    4897
    1341   23190  -20147  -11400
    1342   31630   -8064   -2855
    1343  -26132  -13945   14010
    1344   -9481   18685   25191
    1345   28367    7711   14473
    1346   -7051    5359  -31547
    1347   -3813  -30462   11453
    1348  -25445  -20247   -4029
    1349   -6294  -31897   -4074
    1350    -131   21066  -25097
    1351   24046    8374   20622
    1352    1745  -30641  -11477
    1353    6319  -27516  -16630
    1354   26808   15771  -10307
    1355    3215  -31574   -8146
    1356    6083  -32052    3050
    1357    8421  -31405    4057
    1358   12631  -29453   -6827
    1359  -26861  -17538   -6675
    1360  -32751     100    1007
    1361  -27223  -15033   10323
    1362   10032    9989   29550
